ID,SMILES,MW,logP,numAtoms,numRings,numRotBonds,numHDon,numHAcc
DB01048,Nc1nc(NC2CC2)c2ncn(C3C=CC(CO)C3)c2n1,286.154,1.092,21,4,4,3,7
DB01055,[NH3+]C(Cn1ccc(=O)c(O)c1)C(=O)[O-],198.064,-3.086,14,1,3,2,5
DB01056,Cc1cccc(C)c1NC(=O)C(C)N,192.126,1.589,14,1,2,2,2
DB01059,CCn1cc(C(=O)[O-])c(=O)c2cc(F)c(N3CC[NH2+]CC3)cc21,319.133,-1.093,23,3,3,1,5
DB01064,CC(C)NCC(O)c1ccc(O)c(O)c1,211.121,1.129,15,1,4,4,4
DB01065,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,232.121,1.855,17,2,4,2,2
DB01073,Nc1nc(F)nc2c1ncn2C1OC(CO)C(O)C1O,285.087,-1.841,20,3,2,4,9
DB01077,CC(O)(P(=O)(O)O)P(=O)(O)O,205.975,-0.992,11,0,2,5,3
DB01080,C=CC([NH3+])CCC(=O)[O-],129.079,-1.687,9,0,4,1,2
DB01084,CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21,302.211,2.215,22,3,5,0,5
DB01085,CCC1C(=O)OCC1Cc1cncn1C,208.121,1.162,15,2,3,0,4
DB01086,CCOC(=O)c1ccc(N)cc1,165.079,1.446,12,1,2,1,3
DB01093,CS(C)=O,78.014,-0.005,4,0,0,0,1
DB01096,CC(C)NCC1CCc2cc(CO)c([N+](=O)[O-])cc2N1,279.158,1.812,20,2,5,3,5
DB01099,Nc1[nH]c(=O)ncc1F,129.034,-0.509,9,1,0,2,3
DB01107,CCC1(CC)C(=O)NCC(C)C1=O,183.126,1.128,13,1,2,1,2
DB01119,CC1=NS(=O)(=O)c2cc(Cl)ccc2N1,229.992,1.873,14,2,0,1,3
DB01121,NC(=O)NC(=O)Cc1ccccc1,178.074,0.424,13,1,2,2,2
DB01124,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,270.104,1.783,18,1,5,2,3
DB01131,CC(C)/N=C(N)/N=C(\N)Nc1ccc(Cl)cc1,253.109,1.79,17,1,2,3,1
DB01133,O=P(O)(O)C(Sc1ccc(Cl)cc1)P(=O)(O)O,317.928,2.071,17,1,4,4,3
DB01143,[NH3+]CCC[NH2+]CCSP(=O)([O-])[O-],214.054,-3.256,12,0,7,2,4
DB01144,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,303.915,0.288,16,1,2,2,4
DB01154,C=CCC1(C(C)CCC)C(=O)NC(=S)NC1=O,254.109,1.516,17,1,5,2,3
DB01168,CNNCc1ccc(C(=O)NC(C)C)cc1,221.153,1.049,16,1,5,3,3
DB01170,NC(N)=NCCN1CCCCCCC1,198.184,0.526,14,1,3,2,2
DB01171,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,268.098,1.402,18,2,4,1,3
DB01174,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,232.085,0.7,17,2,2,2,3
DB01178,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,273.023,1.616,17,2,1,0,3
DB01181,O=P1(NCCCl)OCCCN1CCCl,260.025,1.884,14,1,5,1,2
DB01189,FC(F)OC(F)C(F)(F)F,168.001,2.083,10,0,2,0,1
DB01192,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,301.131,0.745,22,5,0,2,5
DB01197,CC(CS)C(=O)N1CCCC1C(=O)O,217.077,0.628,14,1,3,2,3
DB01202,CCC(C(N)=O)N1CCCC1=O,170.106,-0.127,12,1,3,1,2
DB01203,CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2,309.194,0.635,22,2,5,4,5
DB01205,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,303.102,1.774,22,3,2,0,5
DB01206,O=NN(CCCl)C(=O)NC1CCCCC1,233.093,2.251,15,1,4,1,3
DB01213,Cc1cn[nH]c1,82.053,0.718,6,1,0,1,1
DB01214,CC(=O)Oc1c(C)cc(OCC(O)CNC(C)C)c(C)c1C,309.194,2.275,22,1,7,2,5
DB01219,O=C1CN(/N=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1,314.065,1.74,23,3,4,1,6
DB01230,NC1=NC(=O)C(c2ccccc2)O1,176.059,0.599,13,2,1,1,3
DB01233,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,299.14,2.002,20,1,7,2,4
DB01235,NC(Cc1ccc(O)c(O)c1)C(=O)O,197.069,0.052,14,1,3,4,4
DB01247,Cc1cc(C(=O)NNCc2ccccc2)no1,231.101,1.418,17,2,4,2,4
DB01255,CC(Cc1ccccc1)NC(=O)C(N)CCCCN,263.2,1.19,19,1,8,3,3
DB01262,Nc1ncn(C2CC(O)C(CO)O2)c(=O)n1,228.086,-2.139,16,2,2,3,8
DB01265,Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,242.09,-1.514,17,2,2,3,6
DB01273,c1cnc2cc3c(cc2n1)C1CNCC3C1,211.111,1.804,16,4,0,1,3
DB01275,NNc1nncc2ccccc12,160.075,0.915,12,2,1,2,4
DB01280,COc1nc(N)nc2c1ncn2C1OC(CO)C(O)C1O,297.107,-1.971,21,3,3,4,10
DB01288,CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,303.147,2.058,22,2,6,5,5
DB01291,CC(C)(C)NCC(O)c1ccc(O)c(CO)n1,240.147,0.701,17,1,4,4,5
DB01296,NC1C(O)OC(CO)C(O)C1O,179.079,-3.255,12,1,1,5,6
DB01297,CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,266.163,1.383,19,1,7,3,4
DB01298,CCn1ccc(NS(=O)(=O)c2ccc(N)cc2)nc1=O,294.079,0.646,20,2,4,2,6
DB01299,COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,310.074,0.877,21,2,5,2,7
DB01325,CCC1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1,289.029,0.879,18,2,2,3,4
DB01351,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,226.132,1.185,16,1,4,2,3
DB01352,C=CCC1(C(C)C)C(=O)NC(=O)NC1=O,210.1,0.571,15,1,3,2,3
DB01353,CCCCC1(CC)C(=O)NC(=O)NC1=O,212.116,0.939,15,1,4,2,3
DB01354,CCC1(C2=CCCCCC2)C(=O)NC(=O)NC1=O,250.132,1.639,18,2,2,2,3
DB01355,CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O,236.116,1.201,17,2,1,1,3
DB01364,CNC(C)C(O)c1ccccc1,165.115,1.328,12,1,3,2,2
DB01365,CNC(C)(C)Cc1ccccc1,163.136,2.227,12,1,3,1,1
DB01366,CCC(NC(C)C)C(O)c1ccc(O)c2[nH]c(=O)ccc12,290.163,2.044,21,2,5,4,4
DB01367,C#CCNC1CCc2ccccc21,171.105,1.897,13,2,2,1,1
DB01382,COCCOc1cnc(NS(=O)(=O)c2ccccc2)nc1,309.078,1.303,21,2,7,1,6
DB01399,O=C(Oc1ccccc1C(=O)O)c1ccccc1O,258.053,2.31,19,2,3,2,4
DB01400,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1,223.144,1.944,16,1,2,0,2
DB01412,Cn1cnc2c1c(=O)[nH]c(=O)n2C,180.065,-1.04,13,2,0,1,5
DB01422,O=[N+]([O-])c1ccc(O)c2ncccc12,190.038,1.849,14,2,1,1,4
DB01423,CC(SC(=O)c1cccs1)C(=O)NCC(=O)O,273.013,1.211,17,1,5,2,5
DB01424,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,231.137,1.55,17,2,2,0,4
DB01425,C=CCN1CCCC1CNC(=O)c1cc2n[nH]nc2cc1OC,315.17,1.347,23,3,6,2,5
DB01427,Nc1cc(-c2ccncc2)c[nH]c1=O,187.075,1.019,14,2,1,2,3
DB01435,Cc1cc(=O)n(-c2ccccc2)n1C,188.095,1.484,14,2,1,0,3
DB01437,CCC1(c2ccccc2)CCC(=O)NC1=O,217.11,1.771,16,2,2,1,2
DB01440,O=C(O)CCCO,104.047,-0.157,7,0,3,2,2
DB01442,COc1cc(CC(C)N)cc2c1OCO2,209.105,1.314,15,2,3,1,4
DB01445,CN(C)CCc1c[nH]c2ccc(O)cc12,204.126,1.978,15,2,3,2,2
DB01446,CC(N)Cc1c[nH]c2ccccc12,174.116,2.058,13,2,2,2,1
DB01447,CC1N=C(N)OC1c1ccccc1,176.095,1.461,13,2,1,1,3
DB01454,CNC(C)Cc1ccc2c(c1)OCO2,193.11,1.566,14,2,3,1,3
DB01465,COc1ccc(OC)c(CC(C)N)c1,195.126,1.593,14,1,4,1,3
DB01466,CCOc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,313.168,1.891,23,5,2,1,4
DB01467,CCc1cc(OC)c(CC(C)N)cc1OC,223.157,2.156,16,1,5,1,3
DB01472,COc1ccc(CC(C)N)cc1,165.115,1.585,12,1,3,1,2
DB01483,CCC1(CC)C(=O)NC(=O)NC1=O,184.085,0.159,13,1,2,2,3
DB01486,CC(N)C(O)c1ccccc1,151.1,1.067,11,1,2,2,2
DB01488,CN(C)CCc1c[nH]c2ccccc12,188.131,2.272,14,2,3,1,1
DB01490,NC1=NCC(c2ccccc2)O1,162.079,1.073,12,2,1,1,3
DB01505,CCOC(=O)C1(c2ccccc2)CCN(CCOCCO)CC1,321.194,1.592,23,2,8,1,5
DB01509,CC(N)Cc1ccc2c(c1)OCO2,179.095,1.305,13,2,2,1,3
DB01512,CN1CCC23c4c5ccc(O)c4OC2C(O)CCC3(O)C1C5,303.147,0.537,22,5,0,3,5
DB01515,C[NH+]1C2CCC1C(C(=O)[O-])C(OC(=O)c1ccccc1)C2,289.131,-0.972,21,3,3,1,4
DB01516,COc1cc(CC(C)N)cc(OC)c1OC,225.136,1.602,16,1,5,1,4
DB01525,C[NH+]1C2CCC1C(C(=O)[O-])C(O)C2,185.105,-2.837,13,2,1,2,3
DB01528,COc1cc(CC(C)N)c(OC)cc1C,209.142,1.902,15,1,4,1,3
DB01534,CC(CC(C)(C)O)OC(O)C(Cl)(Cl)Cl,264.009,2.241,14,0,4,2,3
DB01537,COc1cc(CCN)c(OC)cc1Br,259.021,1.968,14,1,4,1,3
DB01550,CC(Cc1ccccc1)NCCC#N,188.131,2.121,14,1,5,1,2
DB01551,COc1ccc2c3c1OC1C(O)CCC4C(C2)N(C)CCC341,301.168,1.725,22,5,1,1,4
DB01560,CC(N)C(=O)c1ccccc1,149.084,1.217,11,1,2,1,2
DB01563,OC(O)C(Cl)(Cl)Cl,163.92,0.667,7,0,0,2,2
DB01565,CN1CCC23c4c5ccc(O)c4OC2C(O)CCC3C1C5,287.152,1.422,21,5,0,2,4
DB01566,CCNC(C)Cc1ccc2c(c1)OCO2,207.126,1.956,15,2,4,1,3
DB01568,COc1ccc2c3c1OC1C(O)C=CC4C(C2)[N+](C)([O-])CCC341,315.147,1.514,23,5,1,1,4
DB01576,CC(N)Cc1ccccc1,135.105,1.576,10,1,2,1,1
DB01577,CNC(C)Cc1ccccc1,149.12,1.837,11,1,3,1,1
DB01579,CC1C(c2ccccc2)OCCN1C,191.131,2.078,14,2,1,0,2
DB01580,C=CCOc1ccccc1OCC(O)CNC(C)C,265.168,1.989,19,1,9,2,4
DB01581,Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,264.068,1.168,18,2,3,2,5
DB01582,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,278.084,1.476,19,2,3,2,5
DB01598,CC(O)C1C(=O)N2C(C(=O)O)=C(SCC/N=C/N)CC12,299.094,-0.386,20,2,6,3,5
DB01606,CC1(Cn2ccnn2)C(C(=O)O)N2C(=O)CC2S1(=O)=O,300.053,-1.523,20,3,3,1,7
DB01612,CCCCCON=O,117.079,1.875,8,0,5,0,3
DB01618,CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2,276.184,1.963,20,3,3,1,3
DB01626,C#CCN(C)Cc1ccccc1,159.105,1.752,12,1,3,0,1
DB01629,O=c1[nH]c(=O)n(C2OC(CO)C(O)C2O)cc1F,262.06,-2.713,18,2,2,4,7
DB01634,NC(CC1C=C(NNc2ccccn2)C(O)=CC1=O)C(=O)O,304.117,0.325,22,2,6,5,7
DB01635,CC1(C)[NH2+]C(C(=O)[O-])CS1,161.051,-1.849,10,1,1,1,3
DB01639,Cc1c(O)c(C=O)c(COP(=O)(O)O)c[n+]1C,262.048,-0.053,17,1,4,3,4
DB01642,COC1OC(CO)C(O)C(O)C1O,194.079,-2.567,13,1,2,4,6
DB01643,Cc1cn(C2CC(O)C(COP(=O)(O)O)O2)c(=O)[nH]c1=O,322.057,-1.397,21,2,4,4,7
DB01646,CSCCC(NC(C)=O)C(=O)O,191.062,0.329,12,0,5,2,3
DB01648,COC1OC(CO)C(S)C(O)C1O,210.056,-1.63,13,1,2,4,6
DB01650,O=C(O)/C=C/c1ccccc1O,164.047,1.49,12,1,2,2,2
DB01651,COC1OC2COC(C)(C(=O)O)OC2C(O)C1O,264.085,-1.704,18,2,2,3,7
DB01659,NC(Cc1ccc2ccc3cccnc3c2n1)C(=O)O,267.101,1.737,20,3,3,2,4
DB01662,CC(Cc1ccccc1O)C(=O)O,180.079,1.655,13,1,3,2,2
DB01664,NC(Cc1co[nH]c1=O)C(=O)O,172.048,-1.078,12,1,3,3,4
DB01665,NC1N=c2ccccc2=N1,133.064,-0.818,10,2,0,1,3
DB01667,Nc1nc2[nH][nH]nc-2c(=O)n1,152.045,-1.425,11,2,0,3,5
DB01668,CC1OC2CC(=O)OC2C2=C1C(=O)c1c(O)cccc1C2=O,300.063,1.171,22,4,0,1,6
DB01670,CCCOC(C)=O,102.068,0.96,7,0,2,0,2
DB01672,O=C(O)c1cccc(O)c1O,154.027,0.796,11,1,1,3,3
DB01676,Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],227.018,1.72,16,1,3,0,6
DB01677,O=C(O)/C=C\C(=O)O,116.011,-0.288,8,0,2,2,2
DB01679,CCCOP(=O)(O)OP(=O)(O)O,219.99,0.623,12,0,5,3,4
DB01684,OCC(O)CSO,124.019,-0.454,7,0,3,3,4
DB01685,N#Cc1cc(-c2n[nH]c(-c3ccncc3)n2)ccn1,248.081,1.8,19,3,2,1,5
DB01686,CN(C)/C(N)=N/CCCC(N)C(=O)O,202.143,-0.945,14,0,5,3,3
DB01688,Cc1ccc(O)cc1,108.058,1.701,8,1,0,1,1
DB01692,OC(CS)C(O)CS,154.012,-0.432,8,0,3,4,4
DB01694,O=C(O)C(O)C(O)C(=O)O,150.016,-2.123,10,0,3,4,4
DB01695,O=C(CCCP(=O)([O-])[O-])NO,181.015,-1.814,11,0,4,2,5
DB01699,C/C=C(/N)CCC(=O)O,129.079,0.714,9,0,3,2,2
DB01701,CC(Cl)CCl,111.985,1.853,5,0,1,0,0
DB01702,O=C(O)Cc1ccc(O)c(O)c1,168.042,0.725,12,1,2,3,3
DB01704,O=C(O)/C=C/c1ccc(O)cc1O,180.042,1.196,13,1,2,3,3
DB01706,Clc1nc(Br)nc2nc[nH]c12,231.915,1.769,11,2,0,1,3
DB01709,O=C(O)C(CO)OP(=O)(O)O,185.993,-1.459,11,0,4,4,4
DB01711,OCc1c(F)c(F)c(F)c(F)c1F,198.01,1.874,13,1,1,1,1
DB01714,CNCCCCC(N)C(=O)O,160.121,-0.212,11,0,6,3,3
DB01715,CC(N)C(N)CCCCCC(=O)O,188.152,0.696,13,0,7,3,3
DB01724,CC(O)C(N)CO,105.079,-1.313,7,0,2,3,3
DB01726,Nc1ccccc1O,109.053,0.974,8,1,0,2,2
DB01727,O=C(O)CC(C(=O)O)C(O)C(=O)O,192.027,-1.393,13,0,5,4,4
DB01733,CC(OP(=O)(O)O)C(=O)O,169.998,-0.431,10,0,3,3,3
DB01734,O=C(O)C(=O)Nc1cc2ccccc2cc1C(=O)O,259.048,1.561,19,2,2,3,3
DB01735,NC(CCl)C(=O)O,123.009,-0.363,7,0,2,2,2
DB01738,[NH3+]CCOP(=O)([O-])O,141.019,-2.294,8,0,3,2,3
DB01739,CCC(C)C(N)C(=O)O,131.095,0.444,9,0,3,2,2
DB01742,CC(=O)N1CCCC(C)C1,141.115,1.265,10,1,0,0,1
DB01746,CC(C)CC(N)C(=O)O,131.095,0.444,9,0,3,2,2
DB01748,NS(=O)(=O)c1ccc(C(=O)NCc2ccccc2)cc1,290.073,1.264,20,2,4,2,3
DB01749,COCCOC,90.068,0.279,6,0,3,0,2
DB01754,Cn1c(=O)c(O)c(O)c2ccccc21,191.058,0.95,14,2,0,2,4
DB01756,O=C(O)C(O)C(O)COP(=O)(O)O,216.004,-2.098,13,0,5,5,5
DB01758,[NH3+]C(Cc1ccc(O)c(I)c1)C(=O)[O-],306.971,-1.1,14,1,3,2,3
DB01759,O=c1cc(CO)occ1O,142.027,-0.162,10,1,1,2,4
DB01760,COc1nccnc1C(C)C,152.095,1.609,11,1,2,0,3
DB01762,CC(=O)CC(=O)O,102.032,0.05,7,0,2,1,2
DB01766,NC(Cc1ccc2ccccc2c1)C(=O)O,215.095,1.794,16,2,3,2,2
DB01767,N=C(N)c1ccc2nc(Cc3nc4ccccc4[nH]3)[nH]c2c1,290.128,2.314,22,4,3,4,3
DB01775,O=C(CO)CO,90.032,-1.46,6,0,2,2,3
DB01776,Cc1cccc(O)c1,108.058,1.701,8,1,0,1,1
DB01778,Cn1c(=O)c2[nH]c(N)nc2n(C)c1=O,195.076,-1.458,14,2,0,2,6
DB01779,O=P(O)(O)OC(CO)CO,172.014,-1.551,10,0,4,4,4
DB01783,CC(C)(CO)C(O)C(=O)NCCC(=O)O,219.111,-1.043,15,0,6,4,4
DB01784,NS(=O)(=O)c1ccc(F)cc1,175.01,0.473,11,1,1,1,2
DB01785,CC(C)=CCOP(=O)(O)OP(=O)(O)O,246.006,1.179,14,0,5,3,4
DB01786,CC(N)C(=O)O,89.048,-0.582,6,0,1,2,2
DB01788,C=C1C=NC(C)=NC1=N,121.064,1.023,9,1,0,1,2
DB01789,NC1C=C(CO)CC(O)C1O,159.09,-1.642,11,1,1,4,4
DB01796,O=C(O)c1cccnc1C(=O)O,167.022,0.478,12,1,2,2,3
DB01797,NCC1(O)NC(=O)C(O)=[N+]1CC(=O)O,204.061,-3.225,14,1,3,5,4
DB01798,CCOP(=O)(O)OP(=O)(O)O,205.975,0.233,11,0,4,3,4
DB01799,CC(CO)CCOP(=O)(O)OP(=O)(O)O,264.016,0.231,15,0,7,4,5
DB01800,O=[N+]([O-])c1ccc(O)c(OS(=O)(=O)O)c1,234.979,0.482,15,1,3,2,6
DB01802,CC1=CCC(N(C)C)CC1,139.136,2.047,10,1,1,0,1
DB01803,C[N+](C)(C)CCS,120.084,0.622,7,0,2,1,1
DB01804,C=CC(N)C(=O)O,101.048,-0.416,7,0,2,2,2
DB01805,CC(C)OP(=O)(O)OCC(N)C(=O)O,227.056,-0.06,14,0,6,3,5
DB01811,Oc1cc2cc[nH]c2cc1O,149.048,1.579,11,2,0,3,2
DB01815,NC(CCCCNC(C(=O)O)C(=O)O)C(=O)O,248.101,-1.304,17,0,9,5,5
DB01816,OC1CN2CCC(O)C2C(O)C1O,189.1,-2.482,13,2,0,4,5
DB01817,CC(OC(O)CC(N)C(=O)O)C(N)C(=O)O,236.101,-2.076,16,0,7,5,6
DB01818,O=S(=O)(O)OC1C(O)C(O)OC(CO)C1O,260.02,-3.394,16,1,3,5,8
DB01819,C=C(OP(=O)(O)O)C(=O)O,167.982,-0.306,10,0,3,3,3
DB01822,OC1CSSCC1O,151.997,0.103,8,1,0,2,4
DB01825,Cc1cccc2c(=O)nc(N)[nH]c12,175.075,0.814,13,2,0,2,3
DB01826,[C-]#[N+]CCCC,83.073,1.706,6,0,2,0,0
DB01827,COc1c(F)c(F)c(C(N)=O)c(F)c1F,223.026,1.351,15,1,2,1,2
DB01828,CN,31.042,-0.425,2,0,0,1,1
DB01832,CP(=O)(O)CC(=O)CC(=O)O,180.019,-0.07,11,0,4,2,3
DB01833,NC(N)=NOCCC([NH3+])C(=O)[O-],176.091,-4.058,12,0,5,3,4
DB01835,C/C(N)=N\CCC(F)CC(N)C(=O)O,205.123,-0.106,14,0,6,3,3
DB01837,CC(=O)OCC([NH3+])C(=O)[O-],147.053,-3.09,10,0,3,1,4
DB01839,CC(O)CO,76.052,-0.641,5,0,1,2,2
DB01841,CC1CC(O)C(O)C(O)O1,148.074,-1.165,10,1,0,3,4
DB01844,CN(C)C=O,73.053,-0.296,5,0,1,0,1
DB01847,CC(C)C(NC(N)=O)C(=O)O,160.085,-0.236,11,0,3,3,2
DB01849,O=C1CCNC(=O)N1,114.043,-0.784,8,1,0,2,2
DB01852,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,286.048,2.282,21,3,1,4,6
DB01854,NC(=O)c1cncc(Br)c1,199.959,0.943,10,1,1,1,2
DB01856,O=C(O)CCCCCC(=O)O,160.074,1.106,11,0,6,2,2
DB01857,NC(CC(=O)OP(=O)(O)O)C(=O)O,213.004,-1.576,13,0,4,4,5
DB01862,CC(C)SC1OC(CO)C(O)C(O)C1O,238.087,-1.072,15,1,3,4,6
DB01866,O=C(O)C(c1ccccc1)S(=O)(=O)O,216.009,0.7,14,1,3,2,3
DB01870,OCC1OC(S)C(O)C(O)C1S,212.018,-1.346,12,1,1,5,6
DB01872,CC(=O)NC1C(O)OC(CO)C(OS(=O)(=O)O)C1O,301.047,-3.25,19,1,4,5,8
DB01874,CN1C2CCC1CC(=O)C2,139.1,0.812,10,2,0,0,2
DB01875,O=c1nc2[nH][nH]nc-2c(=O)[nH]1,153.029,-1.714,11,2,0,3,4
DB01880,O=C(O)/C=C/c1ccc(O)c(O)c1,180.042,1.196,13,1,2,3,3
DB01881,CC(O)CC(C)(O)CO,134.094,-0.499,9,0,3,3,3
DB01882,CSCCC(N)C(O)(O)c1ccccn1,228.093,0.299,15,1,5,3,5
DB01884,CC(C)C(N)C(=O)N1CCCC1,170.142,0.592,12,1,2,1,2
DB01885,O=C1OC(CO)C(O)C(O)C1O,178.048,-3.013,12,1,1,4,6
DB01898,CC(CC(=O)O)C(N)C(=O)O,161.069,-0.491,11,0,4,3,3
DB01902,CCN1C(=O)CCC1=O,127.063,0.155,9,1,1,0,2
DB01906,Nc1nc2[nH]n(-c3cccc(C(=O)O)c3)nc-2c(=O)n1,272.066,-0.264,20,3,2,3,7
DB01914,O=CC(O)C(O)C(O)C(O)CO,180.063,-3.379,12,0,5,5,6
DB01915,[NH3+]C(CSO)C(=O)[O-],137.015,-2.447,8,0,3,2,4
DB01917,NCCCCN,88.1,-0.316,6,0,3,2,2
DB01919,CCCCC=O,86.073,1.375,6,0,3,0,1
DB01920,O=[N+]([O-])c1ccccc1OC1OC(CO)C(O)C(O)C1O,301.08,-1.226,21,2,4,4,8
DB01921,ONC1=NCC(O)C(O)C1O,162.064,-2.54,11,1,0,5,6
DB01923,O=C(CO)C(O)C(O)COP(=O)(O)O,230.019,-2.621,14,0,6,5,6
DB01924,O=C(NO)c1ccccc1,137.048,0.806,10,1,1,2,2
DB01927,CC1=C(C)C(=O)C(C)=C(C)C1=O,164.084,1.811,12,1,0,0,2
DB01930,CC(C)(CO)C(O)C(=O)[O-],147.066,-1.884,10,0,3,2,4
DB01932,Cc1cc[nH]c1,81.058,1.323,6,1,0,1,0
DB01935,O=C(O)CC(=O)NC(CS)Cc1ccccc1,253.077,1.118,17,1,6,3,3
DB01936,OCC1OC(O)C(O)C1O,150.053,-2.582,10,1,1,4,5
DB01938,NC(Cc1cnc[nH]1)C(=O)Nc1ccc2ccccc2c1,280.132,2.071,21,3,4,3,3
DB01939,NC(=[NH2+])c1ccc2nc[nH]c2c1,161.082,-0.973,12,2,1,3,1
DB01942,O=CO,46.005,-0.299,3,0,0,1,1
DB01947,O=Cc1ccccc1OP(=O)(O)O,202.003,0.971,13,1,3,2,3
DB01949,CNC(=O)C(N)C(C)(C)C,144.126,0.106,10,0,1,2,2
DB01952,c1cn2cnc3nc[nH]c3c2n1,159.054,0.606,12,3,0,1,4
DB01955,OCCCCO,90.068,-0.249,6,0,3,2,2
DB01956,[NH3+]CCS(=O)(=O)[O-],125.015,-2.226,7,0,2,1,3
DB01957,Oc1cccc(Cl)c1,128.003,2.046,8,1,0,1,1
DB01962,NC(Cc1ccc(OP(=O)(O)O)cc1)C(=O)O,261.04,0.112,17,1,5,4,4
DB01968,N/C=C\S,75.014,0.346,4,0,0,2,2
DB01971,O=C(O)/C=C/c1cnc[nH]1,138.043,0.507,10,1,2,2,2
DB01973,NC(COS(=O)(=O)Cc1ccccc1)C(=O)O,259.051,-0.055,17,1,6,2,5
DB01974,NC(CSC1C=C(C(N)C(=O)O)ON1)C(=O)O,263.058,-1.712,17,1,6,5,7
DB01979,COC1OC(CO)C(O)C(O)C1O,194.079,-2.567,13,1,2,4,6
DB01980,NC(Cc1ccc(I)cc1)C(=O)NO,305.987,0.666,14,1,3,3,3
DB01981,O=S(=O)(O)OC1C(O)OC2COC1C2O,242.01,-2.349,15,2,2,3,7
DB01982,O=C(O)C1OC(O)C(O)C(O)C1O,194.043,-3.129,13,1,1,5,6
DB01985,CC(=O)NC(CCCN=C(N)N)C(=O)O,216.122,-1.371,15,0,6,4,3
DB01986,Cc1c(N)cccc1F,125.064,1.716,9,1,0,1,1
DB01993,Cc1ncc(COP(=O)(O)O)c(CNC(C)C(=O)O)c1O,320.077,0.268,21,1,7,5,6
DB01994,OCCNc1ncnc2c1nc1ccccn12,229.096,0.682,17,3,3,2,6
DB01996,Cc1cccnc1,93.058,1.39,7,1,0,0,1
DB01997,O=[N+]([O-])c1cccc2c(Br)[nH]nc12,240.949,2.234,13,2,1,1,3
DB02002,C=C(N)C(N)=O,86.048,-1.056,6,0,1,2,2
DB02005,C/C=C\C(=O)C(=O)O,114.032,0.216,8,0,2,1,2
DB02011,NC(CCCNC(=O)CP(=O)(O)O)C(=O)O,254.067,-1.528,16,0,7,5,4
DB02018,N=C(N)c1ccc(CC(=O)C(=O)O)cc1,206.069,0.167,15,1,4,3,3
DB02019,O=C(O)Cc1ccc2c(c1O)C(=O)c1c(O)cccc1C2,284.068,1.86,21,3,2,3,4
DB02020,O=C(O)CN1C(=O)c2cccc3cccc(c23)C1=O,255.053,1.52,19,3,2,1,3
DB02021,NC(=O)C1CC2(NC(=O)NC2=O)c2cc(F)ccc2O1,279.066,-0.503,20,3,1,3,4
DB02022,Cc1ncc(CO)c(N)n1,139.075,-0.14,10,1,1,2,4
DB02024,O=C(O)CCc1ccccc1,150.068,1.704,11,1,3,1,1
DB02027,NCCNCC(N)CCC/N=C(\N)N[N+](=O)[O-],247.176,-2.262,17,0,9,5,6
DB02032,CC(CS)C(=O)N1CCCC1C(=O)O,217.077,0.628,14,1,3,2,3
DB02034,OC1CN2CCCC(O)C2C1O,173.105,-1.453,12,2,0,3,4
DB02036,O=C(CC1Sc2ccccc2NC1=O)NO,238.041,0.995,16,2,2,3,4
DB02037,Nc1nc(O)c(N)c(=O)[nH]1,142.049,-1.36,10,1,0,4,5
DB02039,CC(=O)SCC(N)C(=O)O,163.03,-0.322,10,0,3,2,4
DB02041,Nc1ccc2c(=O)[nH][nH]c(=O)c2c1,177.054,-0.201,13,2,0,3,3
DB02042,COCCOCCOCCOCCOCCO,252.157,-0.308,17,0,14,1,6
DB02044,C/C(N)=N\Cc1cccc(CN)c1,177.127,1.022,13,1,3,2,2
DB02045,CCCCCN,87.105,1.135,6,0,3,1,1
DB02048,NC(N)=[N+]1C=NC=N1,112.062,-1.742,8,1,0,2,2
